country,gb,days,price_usd,price_per_gb,unlimited
indonesia,0.5,7,0.8555406400000001,1.711,no
indonesia,1,7,1.7226426400000001,1.723,no
indonesia,1,7,1.73,1.73,no
indonesia,1,1,1.74,1.74,no
indonesia,1,7,1.75,1.75,no
indonesia,1,1,1.75,1.75,no
indonesia,0.5,1,0.88,1.76,no
indonesia,1,3,1.7681066629132813,1.768,no
indonesia,1,5,1.79,1.79,no
indonesia,0.5,1,0.9,1.8,no
indonesia,1,30,1.8,1.8,no
indonesia,1,7,1.8,1.8,no
indonesia,1,7,1.8,1.8,no
indonesia,1,7,1.81,1.81,no
indonesia,1,7,1.81,1.81,no
indonesia,0.49,1,0.89,1.816,yes
indonesia,0.5,3,0.91,1.82,no
indonesia,1,3,1.87,1.87,no
indonesia,1,7,1.87,1.87,no
indonesia,1,3,1.89,1.89,no
indonesia,1,3,1.89,1.89,no
indonesia,1,14,1.89,1.89,no
indonesia,1,1,1.9,1.9,no
indonesia,1,7,1.9,1.9,no
indonesia,1,1,1.91,1.91,no
indonesia,0.5,1,0.95959288,1.919,no
indonesia,1,3,1.93,1.93,no
indonesia,1,7,1.95,1.95,no
indonesia,1,1,1.95,1.95,no
indonesia,0.5,1,0.99,1.98,no
indonesia,0.5,7,0.99,1.98,no
indonesia,0.5,1,0.99,1.98,no
indonesia,0.5,7,1,2,no
indonesia,0.5,3,1.02,2.04,no
indonesia,0.5,5,1.02,2.04,no
indonesia,0.5,7,1.02,2.04,no
indonesia,0.49,1,1,2.041,no
indonesia,0.5,1,1.15,2.3,no
indonesia,0.2,1,0.46940884856104814,2.347,no
indonesia,0.5,1,1.2,2.4,no
indonesia,0.5,1,1.2,2.4,no
indonesia,0.5,1,1.21,2.42,no
indonesia,0.5,1,1.2127296372450274,2.425,yes
indonesia,0.5,1,1.2601882400000002,2.52,no
indonesia,0.5,3,1.31,2.62,no
indonesia,0.5,1,1.34111776,2.682,no
indonesia,0.5,1,1.35,2.7,no
indonesia,0.5,1,1.37,2.74,no
indonesia,0.5,1,1.39,2.78,no
indonesia,0.5,3,1.4082265456831446,2.816,no
indonesia,0.5,3,1.4238735073018463,2.848,no
indonesia,0.5,1,1.43,2.86,no
indonesia,0.5,1,1.45,2.9,no
indonesia,0.5,7,1.471768269229895,2.944,no
indonesia,0.5,3,1.4864613537766524,2.973,no
indonesia,0.5,1,1.49,2.98,yes
indonesia,0.5,3,1.5,3,no
indonesia,0.2,30,0.61,3.05,no
indonesia,0.5,1,1.56,3.12,no
indonesia,0.5,1,1.56,3.12,no
indonesia,0.1,7,0.31215672000000005,3.122,no
indonesia,0.5,1,1.58,3.16,no
indonesia,0.5,3,1.5803431234888623,3.161,no
indonesia,0.5,1,1.6,3.2,no
indonesia,0.5,7,1.6,3.2,no
indonesia,0.5,3,1.61,3.22,no
indonesia,0.5,3,1.62,3.24,no
indonesia,0.5,1,1.63,3.26,no
indonesia,0.5,3,1.7,3.4,no
indonesia,0.5,3,1.72,3.44,no
indonesia,0.5,1,1.73,3.46,no
indonesia,0.5,1,1.75,3.5,no
indonesia,0.5,1,1.78,3.56,no
indonesia,0.5,7,1.8,3.6,no
indonesia,0.5,7,1.82,3.64,no
indonesia,0.5,1,1.92,3.84,no
indonesia,0.5,5,1.9245762791002976,3.849,no
indonesia,0.5,3,1.94,3.88,no
indonesia,0.5,7,1.96,3.92,no
indonesia,0.1,7,0.4,4,no
indonesia,0.1,7,0.4207429353707238,4.207,no
indonesia,0.1,7,0.5,5,no
indonesia,0.2,1,1.01,5.05,no
indonesia,0.1,1,0.53,5.3,no
indonesia,0.1,7,0.54,5.4,no
indonesia,0.1,3,0.55,5.5,no
indonesia,0.3,2,1.69,5.633,no
indonesia,2,7,11.5,5.75,no
indonesia,0.3,3,1.79,5.967,no
indonesia,0.1,30,0.6,6,no
indonesia,0.3,2,1.89,6.3,no
indonesia,0.3,2,1.89,6.3,no
indonesia,0.1,90,0.65,6.5,no
indonesia,0.1,7,0.85,8.5,no
indonesia,0.1,7,0.8555406400000001,8.555,no
indonesia,0.1,1,0.95,9.5,no
indonesia,0.1,3,0.95,9.5,no
indonesia,0.1,5,0.95,9.5,no
indonesia,0.1,7,0.95,9.5,no
indonesia,0.2,30,1.96,9.8,no
indonesia,0.1,0,1,10,no
indonesia,0.1,1,1,10,no
indonesia,0.1,1,1,10,no
indonesia,0.1,1,1,10,no
indonesia,0.1,3,1.02,10.2,no
indonesia,0.1,5,1.02,10.2,no
indonesia,0.1,7,1.02,10.2,no
indonesia,0.1,1,1.25,12.5,no
indonesia,0.1,7,1.45,14.5,no
indonesia,0.1,7,1.5,15,no
indonesia,0.1,7,1.7,17,no
indonesia,0.1,7,1.71,17.1,no
indonesia,0.1,7,1.84,18.4,no
indonesia,0.1,10,1.96,19.6,no
indonesia,0.1,15,1.96,19.6,no
italy,3,30,0.6243134400000001,0.208,no
italy,3,15,0.6474361600000001,0.216,no
italy,3,1,0.71,0.237,no
italy,3,3,0.71,0.237,no
italy,3,5,0.71,0.237,no
italy,3,30,0.76,0.253,no
italy,3,15,0.76,0.253,no
italy,3,7,0.76,0.253,no
italy,3,10,0.76,0.253,no
italy,3,12,0.76,0.253,no
italy,3,20,0.76,0.253,no
italy,3,25,0.76,0.253,no
italy,3,14,0.76,0.253,no
italy,3,21,0.76,0.253,no
italy,2,15,0.76,0.38,no
italy,2,30,0.76,0.38,no
italy,1,7,0.38152488000000007,0.382,no
italy,3,15,1.2,0.4,no
italy,3,1,1.2,0.4,no
italy,3,3,1.2,0.4,no
italy,3,5,1.2,0.4,no
italy,3,7,1.2,0.4,no
italy,3,10,1.2,0.4,no
italy,3,15,1.2139428,0.405,no
italy,3,1,1.2139428,0.405,no
italy,3,30,1.22,0.407,no
italy,3,20,1.22,0.407,no
italy,3,30,1.2370655200000003,0.412,no
italy,3,30,1.2833109600000001,0.428,no
italy,3,15,1.30643368,0.435,no
italy,3,1,1.31799504,0.439,no
italy,3,1,1.3526791200000001,0.451,no
italy,2,15,1.0520837600000001,0.526,no
italy,2,30,1.07520648,0.538,no
italy,2,1,1.10989056,0.555,no
italy,2,30,1.10989056,0.555,no
italy,2,15,1.1330132800000001,0.567,no
italy,2,1,1.14,0.57,no
italy,2,1,1.156136,0.578,no
italy,2,1,1.1908200800000002,0.595,no
italy,2,15,1.2,0.6,no
italy,2,1,1.2023814400000001,0.601,no
italy,2,1,1.24,0.62,yes
italy,2,1,1.25,0.625,no
italy,1,7,0.66,0.66,no
italy,1,5,0.66,0.66,no
italy,1,1,0.66,0.66,no
italy,1,7,0.67055888,0.671,no
italy,10,7,6.8,0.68,no
italy,2,1,1.3612271438464596,0.681,yes
italy,1,7,0.68212024,0.682,no
italy,1,1,0.69,0.69,no
italy,1,7,0.69,0.69,no
italy,1,1,0.6936816,0.694,no
italy,2,1,1.41,0.705,no
italy,1,5,0.71,0.71,no
italy,2,1,1.43,0.715,no
italy,2,1,1.43,0.715,no
italy,2,1,1.431696988111197,0.716,no
italy,2,1,1.4551674305392495,0.728,no
italy,2,1,1.4551674305392495,0.728,no
italy,1,1,0.7301127407903737,0.73,yes
italy,2,1,1.46,0.73,yes
italy,1,1,0.7399270400000001,0.74,no
italy,1,1,0.75,0.75,no
italy,1,7,0.75,0.75,no
italy,1,3,0.7514884000000001,0.751,no
italy,1,1,0.7514884000000001,0.751,no
italy,1,7,0.7514884000000001,0.751,no
italy,2,1,1.51,0.755,no
italy,1,7,0.76,0.76,no
italy,1,10,0.76,0.76,no
italy,1,15,0.76,0.76,no
italy,1,20,0.76,0.76,no
italy,1,30,0.76,0.76,no
italy,1.5,1,1.14,0.76,no
italy,2,1,1.52,0.76,no
italy,2,3,1.53,0.765,no
italy,0.5,1,0.3833505596581893,0.767,no
italy,1,3,0.77,0.77,no
italy,0.5,1,0.39,0.78,no
italy,2,1,1.56,0.78,no
italy,0.5,1,0.3911740404675402,0.782,no
italy,2,5,1.57,0.785,no
italy,1,5,0.79,0.79,no
italy,15,7,12,0.8,no
italy,0.5,1,0.4,0.8,no
italy,0.75,7,0.6011907200000001,0.802,no
italy,1,7,0.8043614940910897,0.804,no
italy,1,1,0.81,0.81,no
italy,0.75,7,0.61275208,0.817,no
italy,1,7,0.82,0.82,no
italy,0.8,1,0.66,0.825,no
italy,0.5,1,0.4146444828955926,0.829,no
italy,1,10,0.83,0.83,no
italy,0.5,1,0.42,0.84,no
italy,0.5,1,0.4207429353707238,0.841,yes
italy,1,15,0.85,0.85,no
italy,1,1,0.8555406400000001,0.856,no
italy,1,20,0.86,0.86,no
italy,1,30,0.87,0.87,no
italy,1,7,0.8786102473918056,0.879,no
italy,1,7,0.89,0.89,no
italy,1,7,0.8909850396085915,0.891,no
italy,0.5,1,0.46158536775169734,0.923,no
italy,1,1,0.9281094162589496,0.928,yes
italy,0.5,1,0.47,0.94,no
italy,1,1,0.9404842084757357,0.94,yes
italy,1,1,0.95,0.95,no
italy,1,1,0.95,0.95,no
italy,1,1,0.98,0.98,no
italy,1,7,0.99,0.99,no
italy,1,1,0.99,0.99,yes
italy,1,1,0.99,0.99,no
italy,10,30,10,1,no
italy,0.5,1,0.5,1,no
italy,1,7,1,1,no
italy,1,1,1,1,no
italy,1,1,1,1,no
italy,1,3,1,1,no
italy,1,1,1,1,yes
italy,1,1,1,1,yes
italy,1,1,1,1,yes
italy,1,1,1,1,yes
italy,1,1,1.0014055435969027,1.001,no
italy,1,1,1.0170525052156045,1.017,no
italy,1,1,1.02,1.02,no
italy,1,7,1.04,1.04,no
italy,1,7,1.04,1.04,no
italy,0.5,1,0.5202612000000001,1.041,no
italy,0.5,1,0.5202612000000001,1.041,no
italy,0.5,1,0.5241732142265039,1.048,no
italy,1,1,1.07,1.07,no
italy,0.5,1,0.54,1.08,no
italy,20,14,21.99,1.099,no
italy,1,1,1.11,1.11,no
italy,1,1,1.12,1.12,no
italy,1,1,1.12,1.12,no
italy,1,1,1.13,1.13,no
italy,1,7,1.13,1.13,no
italy,1,1,1.14,1.14,no
italy,1,1,1.1422281981652171,1.142,no
italy,1,7,1.14457464,1.145,no
italy,0.5,1,0.58,1.16,no
italy,1,7,1.16,1.16,no
italy,1,1,1.17,1.17,no
italy,1,1,1.18,1.18,no
italy,1,7,1.19,1.19,no
italy,1,7,1.19,1.19,no
italy,1,1,1.19,1.19,no
italy,1,1,1.19,1.19,no
italy,1,7,1.1946613545329534,1.195,no
italy,1,7,1.1946613545329534,1.195,no
italy,10,30,12,1.2,no
italy,0.5,1,0.6,1.2,no
italy,1,7,1.2,1.2,no
italy,1,3,1.2,1.2,no
italy,1,1,1.2,1.2,no
italy,1,10,1.2,1.2,no
italy,1,15,1.2,1.2,no
italy,0.5,1,0.6024080223200119,1.205,no
italy,1,1,1.21,1.21,no
italy,1,1,1.21,1.21,no
italy,1,7,1.21,1.21,no
italy,1,1,1.21,1.21,no
italy,1,5,1.21,1.21,no
italy,1,5,1.22,1.22,no
italy,1,20,1.22,1.22,no
italy,1,7,1.24,1.24,no
italy,1,1,1.24,1.24,no
italy,1,7,1.25,1.25,no
italy,1,7,1.26,1.26,no
italy,1,1,1.26,1.26,no
italy,1,30,1.2601882400000002,1.26,no
italy,1,7,1.27,1.27,no
italy,1,7,1.2717496000000001,1.272,no
italy,1,5,1.2830508527335316,1.283,no
italy,1,1,1.29,1.29,no
italy,1,1,1.2908743335428825,1.291,no
italy,0.5,30,0.65,1.3,no
italy,1,3,1.3,1.3,no
italy,1,7,1.3,1.3,no
italy,1,7,1.3,1.3,no
italy,1,7,1.3,1.3,no
italy,0.5,1,0.66,1.32,no
italy,0.5,3,0.66,1.32,no
italy,1,1,1.32,1.32,no
italy,1,3,1.32,1.32,no
italy,1,7,1.33,1.33,no
italy,1,7,1.33,1.33,no
italy,1,7,1.33,1.33,no
italy,1,1,1.3378152183989873,1.338,no
italy,1,5,1.34,1.34,no
italy,1,7,1.3491997362601456,1.349,no
italy,1,1,1.35,1.35,no
italy,0.5,3,0.68,1.36,no
italy,1,7,1.36,1.36,no
italy,0.5,1,0.69,1.38,no
italy,1,5,1.39,1.39,no
italy,1,3,1.39,1.39,no
italy,1,7,1.39,1.39,no
italy,1,1,1.39,1.39,no
italy,0.5,5,0.7,1.4,no
italy,0.5,1,0.7,1.4,no
italy,1,7,1.4,1.4,no
italy,1,1,1.4,1.4,no
italy,1,5,1.4,1.4,no
italy,1,30,1.4,1.4,no
italy,1,1,1.4,1.4,yes
italy,1,1,1.4,1.4,no
italy,1,7,1.4,1.4,no
italy,1,30,1.4082265456831446,1.408,no
italy,1,1,1.41,1.41,no
italy,1,7,1.4107263127136034,1.411,no
italy,0.5,3,0.71,1.42,no
italy,1,1,1.42,1.42,no
italy,1,3,1.43,1.43,no
italy,1,7,1.43,1.43,no
italy,0.5,7,0.72,1.44,no
italy,1,1,1.4395204689205479,1.44,no
italy,1,7,1.44,1.44,no
italy,1,1,1.44,1.44,no
italy,0.49,1,0.71,1.449,yes
italy,1,7,1.45,1.45,no
italy,1,1,1.45,1.45,no
italy,1,1,1.45673136,1.457,no
italy,1,7,1.47,1.47,no
italy,1,1,1.47,1.47,no
italy,1,1,1.4708143921579508,1.471,no
italy,1,7,1.48,1.48,no
italy,1,7,1.49,1.49,no
italy,1,1,1.49,1.49,no
italy,1,7,1.49,1.49,no
italy,1,7,1.49,1.49,no
italy,1,7,1.49,1.49,no
italy,1,1,1.49,1.49,yes
italy,1,1,1.49,1.49,yes
italy,1,7,1.49,1.49,no
italy,1,1,1.49,1.49,yes
italy,1,7,1.49,1.49,no
italy,1,1,1.49,1.49,yes
italy,1,14,1.49,1.49,no
italy,1,1,1.5,1.5,no
italy,1,3,1.5,1.5,no
italy,1,7,1.5,1.5,no
italy,1,1,1.5,1.5,yes
italy,1,7,1.5,1.5,no
italy,1,7,1.5029768000000001,1.503,no
italy,1,3,1.509931796204705,1.51,no
italy,1,7,1.52,1.52,no
italy,1,7,1.5260995200000003,1.526,no
italy,1,7,1.53,1.53,no
italy,1,5,1.5334022386327573,1.533,no
italy,1,3,1.54,1.54,no
italy,1,7,1.5412257194421082,1.541,no
italy,1,10,1.5490492002514589,1.549,no
italy,1,1,1.55,1.55,no
italy,1,7,1.55,1.55,no
italy,1,7,1.55,1.55,no
italy,1,10,1.56,1.56,no
italy,1,1,1.56,1.56,no
italy,1,15,1.5646961618701607,1.565,no
italy,0.5,1,0.83,1.66,no
italy,0.5,1,0.84,1.68,no
italy,0.5,1,0.85,1.7,no
italy,0.5,1,0.8555406400000001,1.711,no
italy,0.5,1,0.86,1.72,no
italy,0.5,1,0.88,1.76,no
italy,0.5,1,0.92,1.84,no
italy,0.5,1,0.99,1.98,no
italy,0.5,1,0.99,1.98,yes
italy,0.5,1,0.99,1.98,no
italy,0.5,1,1.02,2.04,no
italy,0.49,1,1,2.041,no
italy,0.2,1,0.41,2.05,no
italy,0.3,1,0.6187396108392997,2.062,yes
italy,0.5,1,1.04,2.08,no
italy,0.2,1,0.42,2.1,no
italy,0.5,1,1.0766069228603816,2.153,yes
italy,0.5,1,1.08,2.16,no
italy,0.3,1,0.68,2.267,no
italy,0.2,1,0.46158536775169734,2.308,no
italy,0.2,1,0.46940884856104814,2.347,no
italy,0.5,1,1.2,2.4,no
italy,0.5,1,1.2023814400000001,2.405,no
italy,0.5,1,1.28,2.56,no
italy,0.3,1,0.7746111200000001,2.582,no
italy,0.5,3,1.2993531827625295,2.599,yes
italy,0.5,3,1.3299917375896364,2.66,no
italy,0.5,3,1.353462180017689,2.707,no
italy,0.3,1,0.82,2.733,no
italy,0.5,3,1.41,2.82,no
italy,0.5,3,1.41,2.82,no
italy,0.5,1,1.42,2.84,no
italy,0.5,3,1.4238735073018463,2.848,no
italy,0.5,1,1.44,2.88,no
italy,0.5,1,1.45,2.9,no
italy,0.5,3,1.47,2.94,no
italy,0.5,1,1.471768269229895,2.944,no
italy,0.5,1,1.48,2.96,no
italy,0.2,30,0.61,3.05,no
italy,0.5,3,1.53,3.06,no
italy,0.5,3,1.55,3.1,no
italy,0.3,1,0.99,3.3,no
italy,0.3,1,1.08,3.6,no
italy,0.3,1,1.1,3.667,no
italy,0.3,1,1.39,4.633,no
italy,0.3,1,1.49,4.967,yes
italy,0.1,1,0.53,5.3,no
italy,0.1,30,0.55,5.5,no
italy,0.1,1,0.63,6.3,no
italy,0.1,3,0.65,6.5,no
italy,0.1,5,0.67,6.7,no
italy,0.1,7,0.69,6.9,no
italy,0.1,1,1,10,no
italy,0.1,1,1,10,no
italy,0.1,1,1,10,no
japan,3,3,0.61,0.203,no
japan,3,5,0.61,0.203,no
japan,3,1,0.61,0.203,no
japan,3,30,0.6243134400000001,0.208,no
japan,3,30,0.6243134400000001,0.208,no
japan,3,15,0.66,0.22,no
japan,3,30,0.66,0.22,no
japan,2,30,0.54338392,0.272,no
japan,5,1,1.37,0.274,no
japan,5,1,1.38,0.276,no
japan,5,1,1.46,0.292,no
japan,100,30,33.99,0.34,no
japan,3,1,1.12,0.373,no
japan,3,1,1.12,0.373,no
japan,5,30,1.89,0.378,no
japan,5,15,1.89,0.378,no
japan,5,10,1.89,0.378,no
japan,3,10,1.2,0.4,no
japan,3,15,1.2139428,0.405,no
japan,3,15,1.2139428,0.405,no
japan,4,30,1.7804494400000002,0.445,no
japan,2,1,0.91,0.455,no
japan,2,1,0.91,0.455,no
japan,3,1,1.4473439497298985,0.482,no
japan,3,1,1.54,0.513,no
japan,3,1,1.5492222400000002,0.516,no
japan,3,1,1.5492222400000002,0.516,no
japan,3,1,1.57,0.523,no
japan,2,15,1.0520837600000001,0.526,no
japan,3,1,1.6763972,0.559,no
japan,3,1,1.7920108000000001,0.597,no
japan,2,15,1.2,0.6,no
japan,1,3,0.61,0.61,no
japan,1,5,0.61,0.61,no
japan,2,1,1.2601882400000002,0.63,no
japan,3,12,1.89,0.63,no
japan,3,20,1.89,0.63,no
japan,3,25,1.89,0.63,no
japan,2,1,1.2908743335428825,0.645,no
japan,2,1,1.30643368,0.653,no
japan,1,7,0.66,0.66,no
japan,1,30,0.66,0.66,no
japan,30,60,20.9,0.697,no
japan,2,1,1.41,0.705,no
japan,2,1,1.41,0.705,no
japan,2,1,1.4104859200000002,0.705,no
japan,2,1,1.4104859200000002,0.705,no
japan,2,1,1.4786378729673018,0.739,no
japan,1,1,0.75,0.75,no
japan,1,1,0.75,0.75,no
japan,1,7,0.7514884000000001,0.751,no
japan,1,7,0.7514884000000001,0.751,no
japan,2,1,1.51,0.755,no
japan,2,1,1.51,0.755,no
japan,2,3,1.52,0.76,no
japan,2,3,1.53,0.765,no
japan,2,3,1.53,0.765,no
japan,1,3,0.77,0.77,no
japan,1,3,0.77,0.77,no
japan,1,7,0.77,0.77,no
japan,1,1,0.7745246001257294,0.775,no
japan,0.5,1,0.39,0.78,no
japan,1,1,0.78,0.78,no
japan,1,1,0.78,0.78,no
japan,2,5,1.56,0.78,no
japan,2,5,1.57,0.785,no
japan,2,5,1.57,0.785,no
japan,1,5,0.79,0.79,no
japan,1,5,0.79,0.79,no
japan,2,7,1.59,0.795,no
japan,2,7,1.6,0.8,no
japan,2,7,1.6,0.8,no
japan,2,10,1.61,0.805,no
japan,2,10,1.62,0.81,no
japan,2,10,1.62,0.81,no
japan,2,14,1.63,0.815,no
japan,1,7,0.82,0.82,no
japan,1,7,0.82,0.82,no
japan,2,15,1.64,0.82,no
japan,2,15,1.64,0.82,no
japan,2,20,1.65,0.825,no
japan,0.5,1,0.4146444828955926,0.829,no
japan,1,10,0.83,0.83,no
japan,1,10,0.83,0.83,no
japan,2,20,1.66,0.83,no
japan,2,20,1.66,0.83,no
japan,2,30,1.68,0.84,no
japan,2,30,1.68,0.84,no
japan,1,15,0.85,0.85,no
japan,1,15,0.85,0.85,no
japan,1,1,0.8555406400000001,0.856,no
japan,1,20,0.86,0.86,no
japan,1,20,0.86,0.86,no
japan,2,3,1.7289892588665274,0.864,no
japan,2,1,1.7368127396758783,0.868,no
japan,2,1,1.7368127396758783,0.868,no
japan,1,30,0.87,0.87,no
japan,1,30,0.87,0.87,no
japan,2,1,1.8,0.9,no
japan,2,1,1.82,0.91,no
japan,2,1,1.84,0.92,no
japan,0.5,1,0.46158536775169734,0.923,no
japan,0.5,1,0.46158536775169734,0.923,no
japan,0.5,1,0.47,0.94,no
japan,0.5,1,0.47,0.94,no
japan,2,30,1.89,0.945,no
japan,1,7,0.95959288,0.96,no
japan,1,1,0.9711542400000001,0.971,no
japan,1,7,0.9899833773428797,0.99,no
japan,1,3,0.99,0.99,no
japan,0.5,7,0.5,1,no
japan,1,7,1,1,no
japan,1,1,1,1,no
japan,1,1,1.02,1.02,no
japan,1,1,1.02896104,1.029,no
japan,1,1,1.02896104,1.029,no
japan,0.5,1,0.5163497334171531,1.033,no
japan,1,3,1.0483464284530077,1.048,no
japan,1,7,1.09,1.09,no
japan,1,1,1.0952873133091123,1.095,no
japan,1,7,1.11,1.11,no
japan,0.5,3,0.56,1.12,no
japan,0.5,7,0.5692404419721557,1.138,no
japan,1,7,1.156136,1.156,no
japan,1,1,1.156136,1.156,no
japan,1,5,1.17,1.17,no
japan,1,14,1.19,1.19,no
japan,1,7,1.1946613545329534,1.195,no
japan,1,5,1.1969925638306729,1.197,no
japan,1,1,1.2,1.2,yes
japan,1,1,1.2,1.2,yes
japan,1,1,1.2,1.2,no
japan,0.5,1,0.6024080223200119,1.205,no
japan,1,5,1.21,1.21,no
japan,1,1,1.21,1.21,no
japan,1,1,1.26,1.26,no
japan,0.5,1,0.64,1.28,no
japan,0.5,1,0.64,1.28,no
japan,1,20,1.29,1.29,no
japan,1,1,1.2908743335428825,1.291,no
japan,1,1,1.2908743335428825,1.291,no
japan,0.5,7,0.65,1.3,no
japan,1,1,1.3,1.3,no
japan,1,7,1.3,1.3,no
japan,1,1,1.31,1.31,no
japan,0.5,1,0.66,1.32,no
japan,0.5,1,0.66,1.32,no
japan,0.5,7,0.66,1.32,no
japan,0.5,30,0.66,1.32,no
japan,1,5,1.32,1.32,no
japan,1,3,1.32,1.32,no
japan,1,5,1.3299917375896364,1.33,no
japan,1,7,1.33,1.33,no
japan,1,1,1.33,1.33,no
japan,1,5,1.33,1.33,no
japan,1,1,1.3488523516296735,1.349,yes
japan,10,30,13.6,1.36,no
japan,0.5,3,0.68,1.36,no
japan,0.5,3,0.68,1.36,no
japan,0.5,1,0.6806135719232298,1.361,yes
japan,0.75,7,1.0405224000000002,1.387,no
japan,1,30,1.39,1.39,no
japan,10,7,14,1.4,no
japan,0.5,5,0.7,1.4,no
japan,0.5,5,0.7,1.4,no
japan,1,7,1.4,1.4,no
japan,1,1,1.4,1.4,no
japan,1,7,1.4004030648737937,1.4,no
japan,1,1,1.41,1.41,yes
japan,1,1,1.41,1.41,no
japan,1,1,1.4160500264924953,1.416,no
japan,0.5,7,0.72,1.44,no
japan,0.5,7,0.72,1.44,no
japan,1,1,1.44,1.44,no
japan,1,7,1.45,1.45,no
japan,1,7,1.45,1.45,no
japan,1,7,1.45,1.45,no
japan,0.5,7,0.73,1.46,no
japan,1,7,1.49,1.49,no
japan,1,7,1.49,1.49,no
japan,0.5,1,0.75,1.5,no
japan,0.5,1,0.75,1.5,no
japan,1,1,1.5,1.5,yes
japan,1,1,1.5,1.5,no
japan,1,7,1.5,1.5,no
japan,1,1,1.5,1.5,no
japan,1,1,1.5,1.5,yes
japan,1,1,1.5,1.5,no
japan,1,7,1.5,1.5,no
japan,1,1,1.53,1.53,no
japan,1,3,1.54,1.54,no
japan,1,1,1.5492222400000002,1.549,no
japan,0.5,1,0.78,1.56,no
japan,0.5,1,0.79,1.58,no
japan,1,3,1.58,1.58,no
japan,1,3,1.58,1.58,no
japan,0.5,1,0.8,1.6,yes
japan,1,1,1.6,1.6,no
japan,1,3,1.6,1.6,no
japan,1,1,1.6,1.6,no
japan,1,10,1.6038135659169144,1.604,no
japan,1,5,1.6116370467262655,1.612,no
japan,0.5,1,0.81,1.62,no
japan,0.5,1,0.8136420041724836,1.627,no
japan,1,1,1.63,1.63,no
japan,1,5,1.64,1.64,no
japan,1,7,1.6417131200000001,1.642,no
japan,1,1,1.6585779315823703,1.659,no
japan,1,5,1.68,1.68,no
japan,0.5,1,0.85,1.7,no
japan,1,5,1.7,1.7,no
japan,1,7,1.7,1.7,no
japan,0.5,7,0.8555406400000001,1.711,no
japan,0.5,1,0.8555406400000001,1.711,no
japan,0.5,1,0.8555406400000001,1.711,no
japan,0.5,1,0.8555406400000001,1.711,no
japan,1,7,1.7226426400000001,1.723,no
japan,1,7,1.7226426400000001,1.723,no
japan,1,7,1.73,1.73,no
japan,1,7,1.74,1.74,no
japan,1,1,1.74,1.74,no
japan,1,7,1.75,1.75,no
japan,1,5,1.79,1.79,no
japan,0.5,3,0.9,1.8,no
japan,0.5,3,0.9,1.8,no
japan,1,7,1.8,1.8,no
japan,1,7,1.8,1.8,no
japan,1,7,1.8,1.8,no
japan,1,7,1.8,1.8,no
japan,0.49,1,0.89,1.816,yes
japan,1,1,1.8190944558675413,1.819,yes
japan,1,1,1.82,1.82,no
japan,1,15,1.822871028578737,1.823,no
japan,1,10,1.84,1.84,no
japan,1,1,1.84,1.84,no
japan,1,3,1.8463414710067894,1.846,no
japan,1,1,1.8498176000000002,1.85,no
japan,1,1,1.85,1.85,no
japan,0.5,1,0.94,1.88,no
japan,1,7,1.8809684169514713,1.881,no
japan,1,7,1.89,1.89,no
japan,0.5,7,0.9461367445049325,1.892,no
japan,0.5,1,0.95,1.9,no
japan,1,1,1.9,1.9,no
japan,0.5,7,0.99,1.98,no
japan,0.5,7,1,2,no
japan,0.5,1,1.10989056,2.22,no
japan,0.5,1,1.15,2.3,no
japan,0.5,1,1.15,2.3,no
japan,0.5,1,1.19,2.38,no
japan,0.5,1,1.2,2.4,no
japan,0.5,1,1.2,2.4,no
japan,0.5,1,1.2601882400000002,2.52,no
japan,0.5,1,1.3,2.6,no
japan,0.5,3,1.31,2.62,no
japan,0.5,1,1.34111776,2.682,no
japan,0.5,3,1.39,2.78,no
japan,0.5,1,1.43,2.86,no
japan,0.5,3,1.46,2.92,no
japan,0.5,3,1.4786378729673018,2.957,no
japan,0.5,1,1.49,2.98,yes
japan,0.5,1,1.49,2.98,yes
japan,0.5,1,1.49,2.98,yes
japan,0.5,5,1.5,3,no
japan,0.5,5,1.5,3,no
japan,0.2,30,0.61,3.05,no
japan,0.1,7,0.31215672000000005,3.122,no
japan,0.5,1,1.58,3.16,no
japan,0.5,3,1.5803431234888623,3.161,no
japan,0.5,3,1.5803431234888623,3.161,no
japan,0.5,1,1.59,3.18,no
japan,0.5,1,1.59,3.18,no
japan,0.5,7,1.6,3.2,no
japan,0.5,1,1.62,3.24,no
japan,0.5,1,1.6210977803989655,3.242,yes
japan,0.1,7,0.33411938985322187,3.341,no
japan,0.5,3,1.7,3.4,no
japan,0.5,3,1.7,3.4,no
japan,0.5,3,1.75,3.5,no
japan,0.5,3,1.783753624531983,3.568,no
japan,0.5,3,1.8,3.6,no
japan,0.5,1,1.8,3.6,yes
japan,0.5,1,1.8,3.6,no
japan,0.5,7,1.82,3.64,no
japan,0.5,7,1.8382562400000002,3.677,no
japan,0.5,3,1.87,3.74,no
japan,0.1,7,0.4,4,no
japan,0.1,7,0.5,5,no
japan,0.1,1,0.53,5.3,no
japan,0.1,7,0.54,5.4,no
japan,0.1,30,0.55,5.5,no
japan,0.3,2,1.69,5.633,no
japan,0.3,3,1.79,5.967,no
japan,0.1,90,0.6,6,no
japan,0.1,1,0.63,6.3,no
japan,0.1,1,0.63,6.3,no
japan,0.3,2,1.89,6.3,no
japan,0.1,3,0.65,6.5,no
japan,0.1,3,0.65,6.5,no
japan,0.1,5,0.67,6.7,no
japan,0.1,5,0.67,6.7,no
